genes,logFC.genotypenpr4.4D,logFC.genotypenpr4.4D.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT4G23200.1,-0.4741569453226239,-0.6202397522404427,4.113974040156208,35.05319252643072,2.445096231739588e-8,2.9339408283566672e-6,AT4G23200,CRK12,cysteine-rich RLK (RECEPTOR-like protein kinase) 12
AT5G60800.2,0.02916797165772467,-1.3142372326664276,3.8979168882209354,34.83326843206373,2.7293037169236753e-8,3.2517427759291363e-6,AT5G60800,HIPP3,EAVY METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN3
AT5G02290.1,0.04084937484008284,-0.6786239261519599,5.808800012192629,34.70986525417965,2.9030099625906977e-8,3.434342560673319e-6,AT5G02290,NAK,"NA"
AT4G26270.1,-0.21874938313026132,-0.6060147671782923,4.141955612663795,34.64416899825425,2.9999518688574956e-8,3.5242091919536414e-6,AT4G26270,PFK3,phosphofructokinase 3
AT5G61210.1,0.007839503577357604,-0.615213090012275,6.908058933281082,34.53709914133734,3.164930743238862e-8,3.6921994135881694e-6,AT5G61210,ATSNAP33;ATSNAP33B;SNAP33;SNP33,NA;NA;soluble N-ethylmaleimide-sensitive factor adaptor protein 33;NA
AT2G38390.1,-0.6757602518369321,0.31743980333524047,6.14341544826658,34.46404486647509,3.282673923011903e-8,3.803147533288066e-6,AT2G38390,NA,NA
AT3G30720.1,-1.5889725617405026,0.2612510562955043,2.4434983723627104,34.20502384463968,3.736572777432137e-8,4.299362060827566e-6,AT3G30720,QQS,QUA-QUINE STARCH
AT2G15042.1,-0.7984731178223027,0.03964866478763812,3.743812513137994,34.17817949595582,3.787063800333947e-8,4.32781529127959e-6,AT2G15042,NA,NA
AT5G36930.2,-0.35045640924933963,-0.1346971335504291,5.437408557391559,33.94036306252383,4.265243247336482e-8,4.841339277838213e-6,AT5G36930,NA,NA
AT1G17610.1,-0.8345473384281427,-0.09588041588182476,2.089315680399917,33.897250806777436,4.358183493274512e-8,4.9136325170146655e-6,AT1G17610,CHS1,CHILLING SENSITIVE 1
AT2G02810.1,-0.32107135087020433,-0.30867786206885545,4.740629469181208,33.74813858177559,4.6955321633556265e-8,5.258682987480745e-6,AT2G02810,ATUTR1;UTR1,UDP-GALACTOSE TRANSPORTER 1;UDP-galactose transporter 1
AT1G74590.1,-0.45713505117243564,-0.379979654677979,2.993290430708883,33.66007457341271,4.9069052964922554e-8,5.45901338250155e-6,AT1G74590,ATGSTU10;GSTU10,GLUTATHIONE S-TRANSFERASE TAU 10;glutathione S-transferase TAU 10
AT3G45620.2,-0.32841078335190993,-0.2721538189003869,4.6689169744901,33.45630903194075,5.433188856604033e-8,6.004746026453365e-6,AT3G45620,NA,NA
AT4G07820.1,-0.7421651442971144,-0.3271025096670098,2.12886603521452,33.391851472065056,5.6111461749122784e-8,6.160891803421658e-6,AT4G07820,NA,NA
AT4G33300.1,-0.08357520080036672,-0.5019785760154626,7.118741719367976,33.341804671935385,5.7533276432751004e-8,6.2759838363232735e-6,AT4G33300,ADR1-L1,ADR1-like 1
AT5G60950.1,-0.10770618408370307,-0.7295890905004209,3.5073125055126733,33.26498733492995,5.978603883975546e-8,6.4796494610906574e-6,AT5G60950,COBL5,COBRA-like protein 5 precursor
AT2G34660.1,0.38769465408972925,0.18261398517219699,6.852183747537666,33.23073674225189,6.081870963049178e-8,6.549317327452765e-6,AT2G34660,ABCC2;AtABCC2;ATMRP2;EST4;MRP2,ATP-binding cassette C2;Arabidopsis thaliana ATP-binding cassette C2;multidrug resistance-associated protein 2;NA;multidrug resistance-associated protein 2
AT4G13918.1,-1.338145175117891,1.6297771849209064,2.8613602151870925,33.03813000113574,6.696705863883232e-8,7.1654752743550586e-6,AT4G13918,NA,NA
AT3G63080.1,-0.05795973790038119,-0.6144395550662918,5.841605069637052,32.901229701906274,7.171149001294403e-8,7.624565321059789e-6,AT3G63080,ATGPX5;GPX5;GPXL5;MEE42,glutathione peroxidase 5;glutathione peroxidase 5;NA;maternal effect embryo arrest 42
AT5G66250.4,-0.41732619053613523,-0.2553726938791865,4.110602099944283,32.8408572137747,7.39091938874102e-8,7.808808478708201e-6,AT5G66250,NA,NA
AT1G29020.1,0.038059644800828615,-1.0230073127331765,2.926148828374932,32.714085796681864,7.874564216643466e-8,8.2678002672121e-6,AT1G29020,NA,NA
AT5G05410.1,0.6321575382079183,-1.3192713465558126,3.872107379329616,32.46859551799493,8.902952692818749e-8,9.289484614078396e-6,AT5G05410,DREB2;DREB2A,DEHYDRATION-RESPONSIVE ELEMENT BINDING PROTEIN 2;DRE-binding protein 2A
AT5G24780.1,1.8047720241856526,-0.9586258399106256,4.453770317506746,32.23903208759055,9.985806154435084e-8,1.0355034419034258e-5,AT5G24780,ATVSP1;VSP1,NA;vegetative storage protein 1
AT2G27080.1,1.05138495624154,-0.689474017017989,5.175521188294182,32.19453132999432,1.021048444310237e-7,1.052306307728078e-5,AT2G27080,NHL13,NDR/HIN1-like 13
AT1G34750.1,-0.22330513055133636,-0.3946913215244088,5.220985988475587,32.144930093877136,1.0466876973081401e-7,1.0721528431146003e-5,AT1G34750,CIPP1,CERK-1 interacting protein phosphatase 1
AT3G11280.1,-0.017156129806632024,-0.8039889750656369,6.186429299925106,31.954573276649196,1.1512047614222039e-7,1.172065987098885e-5,AT3G11280,NA,NA
AT2G24160.1,-1.0727408603295356,-0.00751448442830775,4.086580782396764,31.736776268981487,1.283649915314808e-7,1.2990382486369553e-5,AT2G24160,NA,NA
AT2G46430.1,-0.4636941007392669,-0.3598006584007202,5.7539089785973125,31.580526051465984,1.3879566439164698e-7,1.3961846503684298e-5,AT2G46430,ATCNGC3;CNGC3;CNGC3.C,cyclic nucleotide gated channel 3;cyclic nucleotide gated channel 3;NA
AT4G25780.1,0.5572623423080519,1.7613153243523731,1.6992983962838373,31.544221296955914,1.4133814184431453e-7,1.4132972885968094e-5,AT4G25780,AtCAPE2,"NA"
AT4G23610.1,-0.06053287661635537,-1.2778357197183858,0.9578852219028385,31.36347619006134,1.5470618570055535e-7,1.5378161027122067e-5,AT4G23610,NA,NA
AT3G47010.1,-0.5253121694121567,-0.16548920551314777,2.8764094869198176,31.251935138837116,1.635793620753992e-7,1.6164527667674298e-5,AT3G47010,NA,NA
AT1G52820.1,-0.7632423724782817,-0.22448652490930449,3.057869260525357,31.212715353978428,1.6681879442019354e-7,1.6388239341899598e-5,AT1G52820,NA,NA
AT3G21810.1,-0.29854722159561464,-0.25077815667317743,4.329196926815556,31.087290209369954,1.7761543441314623e-7,1.7317988806818113e-5,AT3G21810,NA,NA
AT4G23140.2,0.11451149617464283,-1.7520152286388144,4.8812593269120335,31.079095653167116,1.7834466715754112e-7,1.7317988806818113e-5,AT4G23140,CRK6,cysteine-rich RLK (RECEPTOR-like protein kinase) 6
AT3G05727.1,-1.2245347090926977,1.1698768157196164,5.410648573830446,31.06269088797321,1.7981353422118722e-7,1.7360273341274277e-5,AT3G05727,NA,NA
AT5G24280.1,0.7474603802024259,0.01505883046854336,3.384901526396818,30.994655565288443,1.860356001960364e-7,1.7858354558246943e-5,AT5G24280,GMI1,GAMMA-IRRADIATION AND MITOMYCIN C INDUCED 1
AT2G29120.1,0.030340095955912815,-0.7454329509226484,5.28762139558695,30.978249726296106,1.875679113683049e-7,1.7903143994750878e-5,AT2G29120,ATGLR2.7;GLR2.7;GLR2.7,glutamate receptor 2.7;GLUTAMATE RECEPTOR  2.7;glutamate receptor 2.7
AT4G29810.2,-0.08266576457167321,-0.525984016046329,5.993516193455263,30.903815363044874,1.9468018892899542e-7,1.847701973908584e-5,AT4G29810,ATMKK2;MK1;MKK2,MAP kinase kinase 2;MAP KINASE KINASE 1;MAP kinase kinase 2
AT3G60160.1,0.6648199278603881,-0.20298349021505863,3.741913149150876,30.7962779852205,2.0543441700443566e-7,1.9388161636278175e-5,AT3G60160,ABCC9;ATMRP9;MRP9,ATP-binding cassette C9;multidrug resistance-associated protein 9;multidrug resistance-associated protein 9
AT2G15220.1,-0.826641206559802,-0.4133516104121707,3.7903663211116876,30.766396907574915,2.0852676100758315e-7,1.957006177746586e-5,AT2G15220,NA,NA
AT1G69720.1,-0.2590995917982028,-1.0491156461450497,1.6716591274992696,30.69337822555672,2.1628061848690479e-7,2.0184989499786187e-5,AT1G69720,HO3,heme oxygenase 3
AT4G33610.1,-0.7051328392367185,0.32401046068852385,5.294074754031516,30.616389539658226,2.2476851876171637e-7,2.0861250534133e-5,AT4G33610,NA,NA
AT5G63195.1,0.33490793360175025,0.907039719126873,3.2185386682159214,30.483370325048536,2.4022612672006525e-7,2.2173399465771296e-5,AT5G63195,NA,NA
AT3G07610.3,-0.34780623064885124,-0.18747590241336357,5.107836347286855,30.379107357344324,2.530816485673671e-7,2.3164108625098547e-5,AT3G07610,IBM1,increase in bonsai methylation 1
AT1G31580.1,-0.7740202346085217,-0.43132371874963227,9.632821095429712,30.374090802839987,2.5371724430133534e-7,2.3164108625098547e-5,AT1G31580,CXC750;ECS1,NA;NA
AT2G41090.1,-0.9089463019569358,-0.048759841881138265,7.951686322712302,30.28810951143099,2.6486256828891563e-7,2.405095289019186e-5,AT2G41090,CML10,calmodulin like 10
AT2G36792.1,-0.3032538068009691,1.439558491315508,2.6504764351826395,30.207646985594707,2.757355747960825e-7,2.49036662419322e-5,AT2G36792,NA,NA
AT2G38170.3,0.3555115530279304,0.291308080532874,6.982220862818714,30.17834859206149,2.798046107738528e-7,2.5136030248074615e-5,AT2G38170,ATCAX1;CAX1;RCI4,NA;cation exchanger 1;RARE COLD INDUCIBLE 4
AT5G28460.1,0.3508861841112013,0.5939779520516594,4.109571389338486,29.928533239215533,3.17030891082295e-7,2.8328733719635498e-5,AT5G28460,NA,NA
AT3G05730.1,-0.6948710577709251,0.11954635415573421,7.508192176450806,29.90703597977199,3.20456918305037e-7,2.8483363865641886e-5,AT3G05730,NA,NA
AT3G46230.1,0.5843811126202882,-1.9690442247746014,1.4597961375148276,29.842053151093037,3.3104001569217693e-7,2.9269164334804635e-5,AT3G46230,ATHSP17.4;HSP17.4,ARABIDOPSIS THALIANA HEAT SHOCK PROTEIN 17.4;heat shock protein 17.4
AT5G47330.1,0.8727940779926198,0.1750826654519819,2.9743505674172455,29.507505183106254,3.9131514993329967e-7,3.441729426036388e-5,AT5G47330,NA,NA
AT1G52030.2,1.5020629175834415,-0.735545961035448,2.5321110141529632,29.424249076225905,4.07948645999328e-7,3.5693381792409955e-5,AT1G52030,F-ATMBP;MBP1.2;MBP2,NA;NA;myrosinase-binding protein 2
AT2G47130.1,-0.3416681005626765,-0.5842058374305157,3.81274146129708,29.394301158774187,4.141032163304189e-7,3.604414472090522e-5,AT2G47130,AtSDR3;SDR3,NA;short-chain dehydrogenase/reductase 2
AT3G61050.1,-0.5569899005427741,0.0627865000664774,6.051045347212169,29.280286139367874,4.383960682836388e-7,3.7961935830396125e-5,AT3G61050,AtCLB;NTMC2T4;NTMC2TYPE4,calcium-dependent lipid-binding protein;NA;NA
AT4G36150.1,-0.6660224697148096,0.11916366246876536,4.142492053816268,29.20619761791921,4.549406759790569e-7,3.919255597831885e-5,AT4G36150,NA,NA
AT3G57240.1,-0.29287558985358786,-1.303121813279374,2.3610468294717735,28.934628622252994,5.211049837745948e-7,4.4663482767497036e-5,AT3G57240,AtBG3;BG3;GNS3,"NA;beta-1,3-glucanase 3;&#946;-1,3-Glucanase 3"
AT5G54900.1,0.4714407648684174,-0.06932905038328432,5.932771006593952,28.901565211308778,5.297913402005319e-7,4.5177485908775304e-5,AT5G54900,ATRBP45A;RBP45A,RNA-binding protein 45A;RNA-binding protein 45A
AT4G17470.1,1.5052982560448687,-0.5313568463566765,2.6256733021872276,28.82299386191743,5.510187876762634e-7,4.664204053058649e-5,AT4G17470,NA,NA
AT3G21250.2,0.3083527097925672,0.48949663448463804,6.1308913723895735,28.817556162617983,5.525189633660761e-7,4.664204053058649e-5,AT3G21250,ABCC8;ATMRP6;MRP6,ATP-binding cassette C8;ARABIDOPSIS THALIANA MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 6;multidrug resistance-associated protein 6
AT1G66160.1,0.9657039695769665,-1.0331979945692158,3.702843811147396,28.683393629959827,5.908540437212056e-7,4.962878540236267e-5,AT1G66160,ATCMPG1;CMPG1,"NA;""CYS, MET, PRO, and GLY protein 1"""
AT1G21680.1,-0.003612313502105286,0.6351915503143075,7.2047466054645755,28.518124405990854,6.417530895201165e-7,5.3635871397255904e-5,AT1G21680,NA,NA
AT5G66010.1,-0.2572461415558924,-0.3753574826131188,4.039223161287985,28.399889607792673,6.808357128391161e-7,5.662058980190253e-5,AT5G66010,NA,NA
AT4G23220.1,-0.0843455869760391,-0.6330569530544587,5.38965671767177,28.203706841225838,7.510050802087702e-7,6.214844503658685e-5,AT4G23220,CRK14,cysteine-rich RLK (RECEPTOR-like protein kinase) 14
AT5G44400.1,-0.5991930090776498,0.33304928219709307,5.381537113738347,27.848924982702933,8.967735213279255e-7,7.384754110190108e-5,AT5G44400,AtBBE26,"NA"
AT1G10040.1,-0.53492703060342,-0.3519632258429412,2.3038019810526404,27.781698045648294,9.274295308938928e-7,7.576644555012425e-5,AT1G10040,NA,NA
AT1G01680.1,1.4513554644538804,-4.0546324781488154,0.8660151491884615,27.778107010373862,9.290962428314542e-7,7.576644555012425e-5,AT1G01680,ATPUB54;PUB54,PLANT U-BOX 54;plant U-box 54
AT2G46240.1,-0.001358928371111004,-1.344025147787262,5.618353598189697,27.626097853788572,1.0024646633713758e-6,8.135460811582485e-5,AT2G46240,ATBAG6;BAG6,ARABIDOPSIS THALIANA BCL-2-ASSOCIATED ATHANOGENE 6;BCL-2-associated athanogene 6
AT1G78820.1,0.1410344400378303,0.5583442775888665,5.421871649505045,27.57817204553455,1.026776758832063e-6,8.292703255586455e-5,AT1G78820,NA,NA
AT1G55910.1,-0.4487291099109137,-0.288498191179744,3.950100802909374,27.53069884709047,1.0514405059818839e-6,8.451267492818022e-5,AT1G55910,ZIP11,zinc transporter 11 precursor
AT4G30290.1,0.11785240079974599,0.7239822835241968,4.198346922866306,27.50184492303805,1.0667195483056576e-6,8.533248424755592e-5,AT4G30290,ATXTH19;XTH19,XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE 19;xyloglucan endotransglucosylase/hydrolase 19
AT5G27830.4,-0.14886907319554724,-0.4926366943419015,4.104969619057275,27.480703859471284,1.078055147300228e-6,8.583056122984138e-5,AT5G27830,NA,NA
AT1G66350.1,0.5356668076028975,0.1493419740521401,3.5449880560282905,27.43363028255618,1.1037300705941552e-6,8.7460195546751e-5,AT1G66350,RGL;RGL1,NA;RGA-like 1
AT1G52620.1,-0.5487200768271372,-0.15523906562872072,3.18333023750084,27.39404927476908,1.12579102350545e-6,8.87894995486763e-5,AT1G52620,PPR19,pentatricopeptide repeat protein 19
AT2G41880.1,-0.1851528776992766,-0.5136916175614321,4.388459830794631,27.34716091367597,1.1524960875430003e-6,9.047094287212553e-5,AT2G41880,AGK1;GK-1,NA;guanylate kinase 1
AT1G24260.2,1.6966811355408702,0.35214494283507125,2.5788458029392936,27.28338580525357,1.1898385853230632e-6,9.296789951089366e-5,AT1G24260,AGL9;SEP3,AGAMOUS-like 9;SEPALLATA3
AT1G60095.1,-0.5433781040585722,-0.7020183202577992,1.8098106385291455,27.124673170087043,1.2881073531409294e-6,9.977993661107069e-5,AT1G60095,NA,NA
AT2G25900.1,-0.7937774066249156,0.7916136786748098,5.362993491481636,27.123441434176527,1.2889009015180867e-6,9.977993661107069e-5,AT2G25900,ATCTH;ATTZF1,NA;A. THALIANA TANDEM ZINC FINGER PROTEIN 1
AT1G61840.1,0.0011418126463076871,-1.232477853147626,2.3850955037826025,27.10516083730257,1.3007358454777346e-6,1.0023422691825901e-4,AT1G61840,NA,NA
AT3G17510.1,0.19689929646765705,0.366781114979011,5.626392073255643,27.065431004284296,1.326833207209525e-6,1.0145281779296973e-4,AT3G17510,CIPK1;SnRK3.16,CBL-interacting protein kinase 1;SNF1-RELATED PROTEIN KINASE 3.16
AT2G30920.1,0.4497653403406964,0.20884867326990147,3.6688083449301407,27.062727620693153,1.3286278894251645e-6,1.0145281779296973e-4,AT2G30920,ATCOQ3;COQ3;COQ3;EMB3002,coenzyme Q 3;NA;coenzyme Q 3;embryo defective 3002
AT3G14620.1,0.24068350648386175,-1.0186910973613654,6.365410753316892,27.043609320545322,1.341389339947441e-6,1.0196379874107267e-4,AT3G14620,CYP72A8,"""cytochrome P450, family 72, subfamily A, polypeptide 8"""
AT2G02360.1,-0.41251444298310563,-0.24445433396440178,4.011808195124988,27.015317292613595,1.3604994999024851e-6,1.0295059053541372e-4,AT2G02360,AtPP2-B10;PP2-B10,phloem protein 2-B10;phloem protein 2-B10
AT3G05660.1,-0.25945528530649065,-0.8735852713913101,4.8169195964872085,26.98848342703225,1.378876234287741e-6,1.0387328188251013e-4,AT3G05660,AtRLP33;RLP33,receptor like protein 33;receptor like protein 33
AT2G29990.1,-0.18359622233975573,-0.7638060575699511,3.2226585458029806,26.89392018698964,1.4456375921220907e-6,1.0841636566990625e-4,AT2G29990,NDA2,alternative NAD(P)H dehydrogenase 2
AT4G27000.1,0.404887341340735,-0.07107687063099699,6.9253053977077,26.860762877516265,1.4698040891267257e-6,1.0973883952551051e-4,AT4G27000,ATRBP45C,"NA"
AT5G04930.1,0.004562403352643382,-0.5758741255509188,6.717475214084971,26.630080483434874,1.6494968734752408e-6,1.2261016804208217e-4,AT5G04930,ALA1,aminophospholipid ATPase 1
AT1G75280.1,0.39571126322438605,0.05795068754235185,6.186181628793995,26.524468364777203,1.7389411188107912e-6,1.2868930332556158e-4,AT1G75280,NA,NA
AT1G68570.1,0.23786820424673763,0.3205106388427845,4.767423443645053,26.38446479394235,1.8650319065014285e-6,1.3741522367244517e-4,AT1G68570,AtNPF3.1;NPF3.1,NA;NRT1/ PTR family 3.1
AT1G55430.1,-0.4120254613149592,-0.7231014555056335,1.5723580667680288,26.27733900388287,1.9676522012853183e-6,1.4434318484450682e-4,AT1G55430,NA,NA
AT3G13100.1,0.017296510856628828,-0.7850742412146697,2.8833212610289434,26.225956401093534,2.0188587114611418e-6,1.4745568475580748e-4,AT3G13100,ABCC7;ATMRP7;MRP7;MRP7,ATP-binding cassette C7;multidrug resistance-associated protein 7;NA;multidrug resistance-associated protein 7
AT1G67148.1,-1.047732749460474,0.1939108233148417,2.6715308762477767,26.191154570587813,2.0542961283754515e-6,1.4916323080210584e-4,AT1G67148,NA,NA
AT1G29910.1,-0.5499973105554049,-0.16550438854745908,10.062995094505288,26.185613222111115,2.0599958060651563e-6,1.4916323080210584e-4,AT1G29910,AB180;CAB3;LHCB1.2,NA;chlorophyll A/B binding protein 3;LIGHT HARVESTING CHLOROPHYLL A/B BINDING PROTEIN 1.2
AT5G06720.1,0.7987580420699564,0.25460056311551243,3.2383196546910176,26.15338656139339,2.093458069269871e-6,1.509356313547835e-4,AT5G06720,ATPA2;AtPRX53;PA2;PRX53,peroxidase 2;NA;peroxidase 2;peroxidase 53
AT2G43850.1,-0.04304912353702601,-0.5102750313662654,4.412515535955155,26.14175516602227,2.105668460073595e-6,1.5116719855032618e-4,AT2G43850,ILK1,INTEGRIN-LINKED KINASE1
AT3G48090.1,-0.15363507511544086,-0.8526646555353613,5.498855630865478,26.126145339873332,2.1221673217039934e-6,1.5170335675449101e-4,AT3G48090,ATEDS1;EDS1,NA;enhanced disease susceptibility 1
AT2G41835.1,9.227200954329503e-4,-1.0819544114896729,3.6534318486149484,26.076767412116563,2.1752135680042936e-6,1.5483649461400055e-4,AT2G41835,NA,NA
AT5G02380.1,0.34183985943888245,0.10318391157077962,8.899386955117588,25.860368036757592,2.4237757209975397e-6,1.718017229410872e-4,AT5G02380,MT2B,metallothionein 2B
AT1G73650.3,-0.5004207337239651,0.18549298457621374,4.364043317280367,25.841055512299768,2.4472937000890857e-6,1.7273986078906117e-4,AT1G73650,NA,NA
AT2G36800.1,0.3755649069178219,1.0941010584602426,4.377366768452553,25.824094414968144,2.4681363470368387e-6,1.7348210248481946e-4,AT2G36800,DOGT1;UGT73C5,don-glucosyltransferase 1;UDP-GLUCOSYL TRANSFERASE 73C5
AT1G70280.2,0.3090564339041214,0.20918136797056472,5.536829622988277,25.809149374285514,2.486648626646678e-6,1.740550428293231e-4,AT1G70280,NA,NA
AT5G03720.1,0.665749383343808,-0.18887740958402924,3.08305833601608,25.77160461496459,2.5337698436422735e-6,1.766174257400272e-4,AT5G03720,AT-HSFA3;HSFA3,ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR A3;heat shock transcription factor A3
AT3G46090.1,1.3527036031358757,-2.1316113740917086,1.5307387091824525,25.711006793079946,2.6117151769566817e-6,1.8129836056898882e-4,AT3G46090,ZAT7,"NA"
AT1G71030.1,-0.8396098039186327,1.5244015913144866,4.765169183927729,25.52942423461629,2.8599336940263202e-6,1.9771204167056853e-4,AT1G71030,ATMYBL2;MYBL2,ARABIDOPSIS MYB-LIKE 2;MYB-like 2
AT2G20560.1,0.455292253856136,-1.3563966573837984,5.11819383296346,25.491780448334094,2.9142728390067763e-6,2.005131398687046e-4,AT2G20560,NA,NA
AT1G03430.1,-0.24190556586468642,-0.3170467991280207,4.550898705178069,25.484894414251468,2.924324023324759e-6,2.005131398687046e-4,AT1G03430,AHP5,histidine-containing phosphotransfer factor 5
AT3G16565.2,-0.23070626887360113,-0.3722391495687873,4.087917287693165,25.46982252657005,2.9464448107551095e-6,2.0120864380437025e-4,AT3G16565,NA,NA
AT3G13650.1,0.26716050995770135,-0.8196468569750556,4.3055309277243055,25.420974348521877,3.019295070281309e-6,2.0534873637917292e-4,AT3G13650,NA,NA
AT3G28540.1,0.26076975920641465,-1.4062163496872668,3.6368112711885843,25.376980784131685,3.086445687481255e-6,2.090693592903129e-4,AT3G28540,NA,NA
AT3G17700.1,-0.41281235138105515,-0.30252142722100683,4.91606294623995,25.195380948999954,3.3798119892456637e-6,2.2802193416601567e-4,AT3G17700,ATCNGC20;CNBT1;CNGC20,CYCLIC NUCLEOTIDE-GATED CHANNEL 20;cyclic nucleotide-binding transporter 1;cyclic nucleotide gated channel 20
AT1G16670.1,-0.21524265930108874,-0.37981549008073173,4.959873136420691,25.124093342193397,3.502454074255121e-6,2.3535090397364708e-4,AT1G16670,CRPK1,cold-responsive protein kinase 1
AT5G44585.1,-0.8342714532314929,0.08838875021794745,2.2880554458918394,25.11246376598662,3.522879429543829e-6,2.3578028500759673e-4,AT5G44585,NA,NA
AT1G31280.1,0.48643710687421554,-0.9870113713804993,5.010353254622214,25.069320108906112,3.599699981479192e-6,2.3996571424154346e-4,AT1G31280,AGO2;AtAGO2,argonaute 2;NA
AT2G13790.1,-0.12068569596965564,-0.46819208230410886,7.298367189720597,24.929544178977405,3.860275169903118e-6,2.563192196806422e-4,AT2G13790,ATSERK4;BAK7;BKK1;SERK4,SOMATIC EMBRYOGENESIS RECEPTOR-LIKE KINASE 4;BRI1-  ASSOCIATED KINASE 7;BAK1-LIKE 1;somatic embryogenesis receptor-like kinase 4
AT4G01080.1,0.602140056621411,0.3558333107664157,2.6318502128231893,24.90887441610385,3.900377525700661e-6,2.579623702923047e-4,AT4G01080,TBL26,TRICHOME BIREFRINGENCE-LIKE 26
AT4G15490.1,0.5602936585773836,0.04870837642258966,4.846136116031751,24.872303275470706,3.972354215103854e-6,2.6169246454717503e-4,AT4G15490,UGT84A3,"NA"
AT2G40600.1,-0.36477939949051197,-0.08454841425380065,5.091249842316208,24.76601368694608,4.189174569850178e-6,2.7489821718325444e-4,AT2G40600,NA,NA
AT2G40460.1,0.4395622368295422,-0.1125650416472516,4.719294763965572,24.7580288802298,4.2059328751682866e-6,2.74923993657401e-4,AT2G40460,NA,NA
AT3G16990.1,-0.17495809985738942,-0.5760939743826693,3.037785520906469,24.63723561541992,4.467784956078776e-6,2.9090821502778045e-4,AT3G16990,NA,NA
AT3G28300.1,-1.078737448275236,0.46398159440437664,4.185975772686548,24.52063990483979,4.735989144923667e-6,3.0599954479066413e-4,AT3G28300,AT14A,"NA"
AT3G28290.1,-1.078737448275236,0.46398159440437664,4.185975772686548,24.52063990483979,4.735989144923667e-6,3.0599954479066413e-4,AT3G28290,AT14A,"NA"
AT5G39670.1,0.39821473762784815,-1.8197725587095388,2.426678967379604,24.479792806296697,4.833709352570457e-6,3.111167946890081e-4,AT5G39670,NA,NA
AT3G23190.1,0.07611962164141153,-1.0518554122563002,3.495786194505364,24.47126176577294,4.854371674201008e-6,3.112541593698577e-4,AT3G23190,NA,NA
AT1G21550.1,0.622423589608031,-1.701226668216304,1.957793652938349,24.38446039009184,5.069693504013036e-6,3.235410674829689e-4,AT1G21550,NA,NA
AT1G35140.1,1.3741030321045062,-0.7434918189509908,4.853470474787799,24.378620082694468,5.084519424698125e-6,3.235410674829689e-4,AT1G35140,EXL1;PHI-1,EXORDIUM like 1;PHOSPHATE-INDUCED 1
AT4G08470.1,-0.3872575012784528,-0.2203438283916807,5.434752191847832,24.272836407158525,5.3606881572319594e-6,3.398271711446781e-4,AT4G08470,MAPKKK10;MEKK3,NA;MAPK/ERK kinase kinase 3
AT1G22550.1,0.46235687886934423,-0.04941109166263734,4.03196603693735,24.236603073186167,5.458691021546594e-6,3.447219140149506e-4,AT1G22550,NPF5.16,"NA"
AT3G01290.1,-0.03777662480525682,-0.7654142160454571,7.836422650421363,24.229196987412745,5.478942260967427e-6,3.447219140149506e-4,AT3G01290,AtHIR2;HIR2,NA;hypersensitive induced reaction 2
AT4G30110.1,0.6545539912229991,-0.17960252398163484,2.9622886868593543,24.13258507511926,5.750104453122191e-6,3.604328533880585e-4,AT4G30110,ATHMA2;HMA2,ARABIDOPSIS HEAVY METAL ATPASE 2;heavy metal atpase 2
AT4G03440.1,-0.6411570209542204,-0.19279024217978488,2.1918742157335616,24.11075679725498,5.81320561303625e-6,3.630336100126244e-4,AT4G03440,NA,NA
AT1G70740.1,-0.06731681524537696,-0.6176409985368776,4.3382282977956805,24.055735898351475,5.975349613279505e-6,3.717774005684534e-4,AT1G70740,NA,NA
AT1G17430.1,-0.5380407108053117,-0.02857548622389192,3.873032164601155,23.754314893995073,6.947300111713644e-6,4.306556995449355e-4,AT1G17430,NA,NA
AT4G04410.1,0.930430621575668,0.16119459105041686,4.406510694193159,23.724582853111613,7.051350307116872e-6,4.354986537105012e-4,AT4G04410,NA,NA
AT2G24940.1,-0.2705970548025569,-0.1883469705960834,6.301539956685881,23.708946789289083,7.10669404650442e-6,4.3730898640010165e-4,AT2G24940,AtMAPR2;MAPR2,membrane-associated progesterone binding protein 2;membrane-associated progesterone binding protein 2
AT1G21130.1,-0.43697257227390335,0.08954948024205792,7.745091119116895,23.699564776889996,7.1401099080638845e-6,4.377617019911139e-4,AT1G21130,IGMT4,indole glucosinolate O-methyltransferase 4
AT5G41280.1,-0.7070201350607542,-0.9100035073427878,1.1717557003537349,23.674845795801318,7.228905633578524e-6,4.4159412995812956e-4,AT5G41280,NA,NA
AT4G34590.1,0.6494057229017842,-0.3348811681471097,4.627771585619405,23.438159075594378,8.1370769637925e-6,4.918702733103577e-4,AT4G34590,ATB2;AtbZIP11;BZIP11;GBF6,NA;Arabidopsis thaliana basic leucine-zipper 11;NA;G-box binding factor 6
AT4G34588.1,0.6494057229017842,-0.3348811681471097,4.627771585619405,23.438159075594378,8.1370769637925e-6,4.918702733103577e-4,AT4G34588,NA,NA
AT3G11402.1,0.02399271011695621,-1.096560797670924,3.657984683678821,23.437498148985142,8.139766413493628e-6,4.918702733103577e-4,AT3G11402,NA,NA
